## Station Listing
## Station Lines are identified by a line with 
## "Line" LineName CentrePos CoastPnt
## Station positions are identified by a line with 
## Longitude Latitude DistFromCoast Depth StationNumber StationLabel
# Line GG 	13.4535/-19.8348	13.022/-19.9506
14.2487	-26.3762	 74.1	  284	 4	G4 
14.0695	-26.4211	 92.7	  359	 5	G5 
13.8902	-26.4658	111.2	  432	 6	G6 
13.7107	-26.5103	129.7	  534	 7	G7 
13.5311	-26.5546	148.3	  861	 8	G8 
13.3514	-26.5987	166.8	 1444	 9	G9 
13.1715	-26.6425	185.3	 2154	10	G10
12.9915	-26.6861	203.9	 2420	11	G11
12.8114	-26.7294	222.4	 2856	12	G12
12.6311	-26.7726	240.9	 3246	13	G13
12.4507	-26.8155	259.5	 3448	14	G14
12.2701	-26.8582	278.0	 3659	15	G15
12.0894	-26.9006	296.5	 3831	16	G16
11.9086	-26.9428	315.1	 3981	17	G17
11.7276	-26.9848	333.6	 4138	18	G18
11.5466	-27.0266	352.1	 4280	19	G19
11.3653	-27.0681	370.6	 4415	20	G20
11.1840	-27.1094	389.2	 4527	21	G21
# Line H 	15.6005/-26.5514	15.1438/-26.6677
14.9644	-26.7135	 18.5	  109	 1	H1 
14.7849	-26.7591	 37.1	  179	 2	H2 
14.6053	-26.8045	 55.6	  229	 3	H3 
14.4255	-26.8497	 74.1	  273	 4	H4 
14.2456	-26.8946	 92.7	  342	 5	H5 
14.0655	-26.9393	111.2	  427	 6	H6 
13.8853	-26.9837	129.7	  599	 7	H7 
13.7050	-27.0280	148.3	 1140	 8	H8 
13.5245	-27.0720	166.8	 1552	 9	H9 
13.3438	-27.1157	185.3	 2008	10	H10
13.1630	-27.1593	203.9	 2584	11	H11
12.9821	-27.2026	222.4	 2890	12	H12
12.8011	-27.2457	240.9	 3275	13	H13
12.6199	-27.2885	259.5	 3570	14	H14
12.4385	-27.3311	278.0	 3821	15	H15
12.2570	-27.3735	296.5	 3959	16	H16
12.0754	-27.4156	315.1	 4097	17	H17
11.8937	-27.4576	333.6	 4224	18	H18
11.7118	-27.4992	352.1	 4331	19	H19
11.5297	-27.5407	370.6	 4427	20	H20
11.3476	-27.5819	389.2	 4533	21	H21
# Line I 	15.7628/-27.0299	15.2628/-27.1566
15.0827	-27.2024	 18.5	  114	 1	I1 
14.9024	-27.2480	 37.1	  198	 2	I2 
14.7220	-27.2934	 55.6	  266	 3	I3 
14.5414	-27.3385	 74.1	  372	 4	I4 
14.3607	-27.3834	 92.7	  491	 5	I5 
14.1798	-27.4281	111.2	  626	 6	I6 
13.9988	-27.4725	129.7	 1170	 7	I7 
13.8176	-27.5167	148.3	 1611	 8	I8 
13.6363	-27.5607	166.8	 1851	 9	I9 
13.4549	-27.6044	185.3	 2311	10	I10
13.2733	-27.6479	203.9	 2740	11	I11
13.0915	-27.6911	222.4	 3102	12	I12
12.9096	-27.7342	240.9	 3324	13	I13
12.7276	-27.7769	259.5	 3500	14	I14
12.5454	-27.8195	278.0	 3745	15	I15
12.3631	-27.8618	296.5	 3959	16	I16
12.1807	-27.9038	315.1	 4176	17	I17
11.9981	-27.9457	333.6	 4273	18	I18
11.8153	-27.9872	352.1	 4374	19	I19
11.6325	-28.0286	370.6	 4446	20	I20
11.4495	-28.0697	389.2	 4520	21	I21
# Line J 	15.9265/-27.5083	15.4991/-27.6162
15.3182	-27.6620	 18.5	   97	 1	J1 
15.1372	-27.7076	 37.1	  142	 2	J2 
14.9560	-27.7530	 55.6	  202	 3	J3 
14.7747	-27.7981	 74.1	  372	 4	J4 
14.5932	-27.8430	 92.7	  497	 5	J5 
14.4115	-27.8876	111.2	  964	 6	J6 
14.2297	-27.9320	129.7	 1244	 7	J7 
14.0478	-27.9762	148.3	 1452	 8	J8 
13.8657	-28.0201	166.8	 1726	 9	J9 
13.6835	-28.0638	185.3	 2124	10	J10
13.5011	-28.1072	203.9	 2471	11	J11
13.3186	-28.1504	222.4	 2788	12	J12
13.1359	-28.1934	240.9	 3020	13	J13
12.9531	-28.2361	259.5	 3228	14	J14
12.7701	-28.2786	278.0	 3467	15	J15
12.5870	-28.3208	296.5	 3699	16	J16
12.4037	-28.3628	315.1	 3879	17	J17
12.2203	-28.4045	333.6	 4022	18	J18
12.0368	-28.4460	352.1	 4131	19	J19
11.8531	-28.4873	370.6	 4228	20	J20
11.6693	-28.5283	389.2	 4304	21	J21
# Line K 	16.0916/-27.9864	15.787/-28.0631
15.6054	-28.1089	 18.5	   73	 1	K1 
15.4236	-28.1545	 37.1	   98	 2	K2 
15.2416	-28.1998	 55.6	  131	 3	K3 
15.0595	-28.2449	 74.1	  176	 4	K4 
14.8773	-28.2898	 92.7	  197	 5	K5 
14.6949	-28.3344	111.2	  201	 6	K6 
14.5123	-28.3788	129.7	  359	 7	K7 
14.3296	-28.4229	148.3	  624	 8	K8 
14.1468	-28.4668	166.8	  939	 9	K9 
13.9637	-28.5104	185.3	 1483	10	K10
13.7806	-28.5538	203.9	 1943	11	K11
13.5973	-28.5970	222.4	 2338	12	K12
13.4138	-28.6399	240.9	 2606	13	K13
13.2302	-28.6825	259.5	 2808	14	K14
13.0464	-28.7250	278.0	 3079	15	K15
12.8625	-28.7671	296.5	 3383	16	K16
12.6785	-28.8090	315.1	 3618	17	K17
12.4943	-28.8507	333.6	 3791	18	K18
12.3099	-28.8921	352.1	 3827	19	K19
12.1254	-28.9332	370.6	 3901	20	K20
11.9407	-28.9742	389.2	 4014	21	K21
# Line L 	16.2582/-28.4644	16.2677/-28.462
16.0854	-28.5078	 18.5	   39	 1	L1 
15.9029	-28.5534	 37.1	   86	 2	L2 
15.7203	-28.5987	 55.6	   91	 3	L3 
15.5375	-28.6438	 74.1	   97	 4	L4 
15.3545	-28.6886	 92.7	  102	 5	L5 
15.1714	-28.7332	111.2	  116	 6	L6 
14.9882	-28.7776	129.7	  149	 7	L7 
14.8048	-28.8217	148.3	  200	 8	L8 
14.6212	-28.8655	166.8	  195	 9	L9 
14.4375	-28.9091	185.3	  399	10	L10
14.2536	-28.9525	203.9	  874	11	L11
14.0696	-28.9956	222.4	 1330	12	L12
13.8854	-29.0384	240.9	 1856	13	L13
13.7011	-29.0810	259.5	 2247	14	L14
13.5166	-29.1234	278.0	 2568	15	L15
13.3319	-29.1655	296.5	 2772	16	L16
13.1471	-29.2073	315.1	 2985	17	L17
12.9622	-29.2489	333.6	 3153	18	L18
12.7771	-29.2903	352.1	 3302	19	L19
12.5919	-29.3313	370.6	 3491	20	L20
12.4065	-29.3722	389.2	 3660	21	L21
# Line M 	16.4263/-28.9422	16.6411/-28.8881
16.4580	-28.9339	 18.5	  103	 1	M1 
16.2748	-28.9795	 37.1	  101	 2	M2 
16.0914	-29.0248	 55.6	  103	 3	M3 
15.9079	-29.0699	 74.1	  111	 4	M4 
15.7242	-29.1147	 92.7	  116	 5	M5 
15.5403	-29.1593	111.2	  127	 6	M6 
15.3563	-29.2036	129.7	  145	 7	M7 
15.1721	-29.2476	148.3	  178	 8	M8 
14.9878	-29.2915	166.8	  209	 9	M9 
14.8033	-29.3350	185.3	  293	10	M10
14.6186	-29.3783	203.9	  425	11	M11
14.4338	-29.4214	222.4	  666	12	M12
14.2489	-29.4642	240.9	  958	13	M13
14.0637	-29.5067	259.5	 1545	14	M14
13.8785	-29.5490	278.0	 2080	15	M15
13.6930	-29.5910	296.5	 2469	16	M16
13.5074	-29.6328	315.1	 2582	17	M17
13.3217	-29.6743	333.6	 2802	18	M18
13.1358	-29.7156	352.1	 2933	19	M19
12.9498	-29.7566	370.6	 2998	20	M20
12.7636	-29.7973	389.2	 3269	21	M21
# Line N 	16.596/-29.4197	16.9134/-29.34
16.7295	-29.3858	 18.5	  110	 1	N1 
16.5455	-29.4314	 37.1	  139	 2	N2 
16.3613	-29.4767	 55.6	  151	 3	N3 
16.1769	-29.5217	 74.1	  161	 4	N4 
15.9924	-29.5665	 92.7	  178	 5	N5 
15.8077	-29.6111	111.2	  188	 6	N6 
15.6229	-29.6554	129.7	  201	 7	N7 
15.4379	-29.6994	148.3	  207	 8	N8 
15.2527	-29.7432	166.8	  210	 9	N9 
15.0673	-29.7867	185.3	  403	10	N10
14.8819	-29.8299	203.9	  432	11	N11
14.6962	-29.8729	222.4	  468	12	N12
14.5104	-29.9157	240.9	  581	13	N13
14.3244	-29.9582	259.5	 1110	14	N14
14.1383	-30.0004	278.0	 1615	15	N15
13.9520	-30.0423	296.5	 2097	16	N16
13.7655	-30.0840	315.1	 2523	17	N17
13.5789	-30.1254	333.6	 2818	18	N18
13.3921	-30.1666	352.1	 2960	19	N19
13.2052	-30.2075	370.6	 3065	20	N20
13.0182	-30.2481	389.2	 3197	21	N21
# Line O 	16.7672/-29.8971	17.082/-29.8184
16.8973	-29.8642	 18.5	  113	 1	O1 
16.7123	-29.9098	 37.1	  141	 2	O2 
16.5273	-29.9551	 55.6	  156	 3	O3 
16.3420	-30.0001	 74.1	  176	 4	O4 
16.1566	-30.0449	 92.7	  188	 5	O5 
15.9710	-30.0894	111.2	  198	 6	O6 
15.7853	-30.1336	129.7	  193	 7	O7 
15.5993	-30.1776	148.3	  198	 8	O8 
15.4133	-30.2214	166.8	  245	 9	O9 
15.2270	-30.2648	185.3	  346	10	O10
15.0406	-30.3080	203.9	  443	11	O11
14.8540	-30.3510	222.4	  721	12	O12
14.6673	-30.3937	240.9	 1145	13	O13
14.4804	-30.4361	259.5	 1377	14	O14
14.2933	-30.4782	278.0	 1848	15	O15
14.1061	-30.5201	296.5	 2275	16	O16
13.9187	-30.5617	315.1	 2657	17	O17
13.7312	-30.6030	333.6	 2823	18	O18
13.5435	-30.6441	352.1	 2957	19	O19
13.3556	-30.6849	370.6	 3038	20	O20
13.1676	-30.7254	389.2	 3191	21	O21
# Line P 	16.9401/-30.3742	17.2705/-30.292
17.0849	-30.3378	 18.5	  127	 1	P1 
16.8991	-30.3834	 37.1	  176	 2	P2 
16.7131	-30.4286	 55.6	  201	 3	P3 
16.5269	-30.4737	 74.1	  208	 4	P4 
16.3406	-30.5184	 92.7	  203	 5	P5 
16.1541	-30.5629	111.2	  189	 6	P6 
15.9675	-30.6071	129.7	  183	 7	P7 
15.7806	-30.6511	148.3	  200	 8	P8 
15.5936	-30.6948	166.8	  259	 9	P9 
15.4065	-30.7382	185.3	  529	10	P10
15.2191	-30.7813	203.9	 1167	11	P11
15.0316	-30.8242	222.4	 1744	12	P12
14.8439	-30.8668	240.9	 1950	13	P13
14.6561	-30.9092	259.5	 2207	14	P14
14.4681	-30.9512	278.0	 2374	15	P15
14.2799	-30.9930	296.5	 2582	16	P16
14.0916	-31.0346	315.1	 2785	17	P17
